customer_id,transaction_id,transaction_time,minutes_between_transactions
311,24547,03-09-2024 20:10,5737
311,36542,08-10-2024 10:42,49832
311,32736,29-10-2024 16:51,30609
311,18042,04-11-2024 05:04,7933
311,12597,29-11-2024 08:55,36231
311,977,16-12-2024 17:14,24979
312,10605,05-02-2024 10:35,11288
312,23744,11-02-2024 20:06,9211
312,38434,09-03-2024 19:11,38825
312,14717,21-03-2024 03:51,16360
312,35518,05-05-2024 14:34,65443
312,13899,13-05-2024 09:49,11235
312,30049,25-05-2024 09:22,17253
312,40305,15-06-2024 21:56,30994
312,38424,06-07-2024 17:45,29989
312,25013,14-07-2024 17:12,11487
312,37991,16-07-2024 08:38,2366
312,25894,16-07-2024 11:36,178
312,40990,27-07-2024 23:00,16524
312,43002,07-08-2024 13:03,15243
312,2748,15-08-2024 14:04,11581
312,48164,09-09-2024 06:26,35542
312,27458,10-09-2024 16:18,2032
312,16345,14-09-2024 08:36,5298
312,5074,04-10-2024 14:47,29171
312,15225,05-10-2024 06:47,960
312,47018,11-10-2024 11:09,8902
312,209,14-10-2024 14:46,4537
312,36227,18-10-2024 06:44,5278
312,9057,05-11-2024 17:46,26582
312,39759,18-11-2024 11:54,18368
312,39589,27-11-2024 16:41,13247
312,34071,04-12-2024 09:08,9627
312,29280,06-12-2024 13:48,3160
312,31244,19-12-2024 08:28,18400
313,30461,04-02-2024 22:46,15078
313,7725,14-04-2024 20:49,100683
313,47425,03-05-2024 20:12,27323
313,49161,15-05-2024 22:57,17445
313,36072,18-06-2024 22:25,48928
313,27989,28-06-2024 14:03,13898
313,47873,01-07-2024 17:47,4544
313,30878,14-08-2024 20:05,63498
313,40165,16-08-2024 09:08,2223
313,29179,19-08-2024 12:54,4546
313,13741,25-08-2024 12:52,8638
313,6459,21-09-2024 15:57,39065
313,36823,03-10-2024 11:18,17001
313,11490,12-11-2024 00:21,56943
313,14506,26-11-2024 20:06,21345
313,35684,03-12-2024 15:09,9783
313,10079,05-12-2024 17:03,2994
313,35547,19-12-2024 08:14,19631
313,19093,20-12-2024 08:14,1440
313,36260,27-12-2024 15:55,10541
314,7308,06-01-2024 18:34,7204
314,44296,26-01-2024 07:57,28163
314,43941,26-02-2024 14:14,45017
314,16354,08-03-2024 00:01,14987
314,14395,15-03-2024 13:54,10913
314,21524,20-03-2024 10:01,6967
314,25583,06-04-2024 19:35,25054
314,13144,22-05-2024 16:46,66071
314,22939,05-06-2024 11:36,19850
314,10910,21-07-2024 09:54,66138
314,21639,24-07-2024 13:30,4536
314,24222,22-08-2024 03:27,41157
314,41239,01-10-2024 13:41,58214
314,49171,04-10-2024 17:57,4576
314,31185,21-10-2024 00:32,23435
314,30881,22-10-2024 16:29,2397
314,23765,24-10-2024 07:50,2361
314,41947,28-10-2024 11:46,5996
314,8106,06-11-2024 18:27,13361
314,28638,02-12-2024 17:53,37406
315,12658,02-02-2024 19:31,8944
315,31291,03-02-2024 10:31,900
315,5883,01-03-2024 16:44,39253
315,43362,12-03-2024 05:10,15146
315,38498,15-03-2024 11:51,4721
315,17870,28-03-2024 15:13,18922
315,43024,18-04-2024 04:35,29602
315,36662,28-04-2024 15:12,15037
315,17791,01-05-2024 02:40,3568
315,27567,05-05-2024 11:37,6297
315,3425,02-06-2024 10:16,40239
315,8863,12-06-2024 06:54,14198
315,13014,24-06-2024 20:04,18070
315,45135,26-07-2024 20:11,46087
315,17259,29-07-2024 01:00,3169
315,7285,18-08-2024 16:11,29711
315,32620,19-09-2024 15:59,46068
315,44920,26-09-2024 15:31,10052
315,46064,05-10-2024 13:27,12836
315,39736,07-10-2024 13:33,2886
315,12921,19-10-2024 20:53,17720
315,19752,29-12-2024 15:33,101920
316,13777,20-01-2024 19:00,8753
316,40506,31-01-2024 06:38,15098
316,4825,06-02-2024 06:04,8606
316,34575,08-02-2024 17:28,3564
316,26897,15-02-2024 09:58,9630
316,44069,17-02-2024 17:59,3361
316,44980,10-03-2024 14:28,31469
316,40099,31-03-2024 13:06,30158
316,44618,14-04-2024 18:01,20455
316,520,17-04-2024 05:32,3571
316,24681,20-04-2024 13:41,4809
316,5145,30-04-2024 13:10,14369
316,34902,12-06-2024 04:24,61394
316,43021,15-06-2024 09:10,4606
316,3269,20-06-2024 14:20,7510
316,39367,14-07-2024 14:05,34545
316,18681,17-07-2024 03:05,3660
316,41527,18-07-2024 10:16,1871
316,38912,09-08-2024 20:14,32278
316,33810,06-09-2024 05:59,39465
316,12267,15-10-2024 17:47,56868
316,9261,07-11-2024 21:22,33335
316,37375,25-11-2024 12:31,25389
317,22030,25-01-2024 18:38,9035
317,6904,28-01-2024 18:11,4293
317,32148,30-01-2024 16:16,2765
317,39078,30-01-2024 16:26,10
317,45456,05-02-2024 01:34,7748
317,32513,11-02-2024 11:51,9257
317,13727,08-03-2024 18:02,37811
317,43825,16-04-2024 08:23,55581
317,28005,23-04-2024 16:34,10571
317,16113,21-06-2024 08:46,84492
317,9216,05-07-2024 15:39,20573
317,15290,18-08-2024 17:29,63470
317,42459,04-09-2024 22:21,24772
317,24775,25-09-2024 15:36,29835
317,4131,11-11-2024 14:46,67630
317,39307,27-12-2024 07:08,65782
318,21912,15-02-2024 13:37,37072
318,6566,20-02-2024 15:50,7333
318,18341,23-02-2024 20:46,4616
318,11744,03-03-2024 04:03,11957
318,4176,11-03-2024 16:12,12249
318,37678,14-03-2024 16:35,4343
318,19128,02-04-2024 18:09,27454
318,576,04-04-2024 18:40,2911
318,8848,23-04-2024 19:47,27427
318,21121,29-04-2024 11:29,8142
318,3825,03-05-2024 09:21,5632
318,33757,05-05-2024 10:55,2974
318,8266,23-05-2024 01:15,25340
318,45130,26-05-2024 19:37,5422
318,41850,29-05-2024 20:55,4398
318,6910,05-06-2024 16:24,9809
318,44631,17-06-2024 16:01,17257
318,20564,11-07-2024 08:42,34121
318,24344,08-08-2024 12:04,40522
318,27740,28-08-2024 18:20,29176
318,626,30-09-2024 14:09,47269
318,27846,24-10-2024 20:57,34968
318,31640,26-10-2024 10:43,2266
318,4885,01-12-2024 11:07,51864
319,33413,09-01-2024 02:58,9640
319,24576,24-01-2024 06:01,21783
319,22040,24-01-2024 18:14,733
319,25406,31-01-2024 18:41,10107
319,27827,31-01-2024 20:11,90
319,45478,11-02-2024 13:18,15427
319,13173,11-02-2024 18:26,308
319,13851,15-02-2024 12:26,5400
319,32765,15-03-2024 17:33,42067
319,17757,28-03-2024 18:50,18797
319,1759,10-04-2024 04:55,17885
319,49248,11-04-2024 17:05,2170
319,24993,07-05-2024 18:39,37534
319,37788,02-06-2024 12:24,37065
319,39832,12-06-2024 10:53,14309
319,23749,14-06-2024 16:23,3210
319,24089,25-06-2024 18:37,15974
319,26357,25-06-2024 20:43,126
319,39072,21-07-2024 16:45,37202
319,13849,22-07-2024 13:16,1231
319,6544,01-10-2024 22:16,102780
319,42603,25-10-2024 01:21,33305
319,26163,03-11-2024 20:09,14088
319,21870,04-11-2024 21:17,1508
319,18155,11-12-2024 09:33,52576
319,35091,17-12-2024 11:00,8727
320,46906,20-01-2024 12:13,24306
320,35740,20-01-2024 13:32,79
320,14576,27-01-2024 17:00,10288
320,40839,02-02-2024 19:27,8787
320,17158,05-02-2024 08:47,3680
320,7216,20-02-2024 20:22,22295
320,20778,10-03-2024 12:21,26879
320,9277,24-04-2024 08:04,64543
320,48074,27-04-2024 17:39,4895
320,41873,28-04-2024 19:54,1575
320,17468,06-05-2024 09:00,10866
320,35468,31-05-2024 08:33,35973
320,49046,31-05-2024 20:59,746
320,20387,28-07-2024 08:30,82771
320,27998,31-07-2024 10:31,4441
320,1925,16-08-2024 20:14,23623
320,4624,02-09-2024 13:52,24098
320,10311,12-09-2024 10:05,14173
320,3052,03-10-2024 08:05,30120
320,18944,12-10-2024 07:05,12900
320,49395,20-11-2024 20:40,56975
320,5431,04-12-2024 10:01,19521
321,18336,23-01-2024 16:21,4544
321,38310,31-01-2024 18:53,11672
321,24407,11-02-2024 03:24,14911
321,32205,03-03-2024 18:55,31171
321,19475,05-03-2024 09:50,2335
321,17436,14-04-2024 18:40,58130
321,47136,17-04-2024 02:20,3340
321,30673,30-04-2024 14:24,19444
321,37926,27-05-2024 14:02,38858
321,30702,11-06-2024 19:04,21902
321,12147,26-06-2024 03:55,20691
321,48651,01-07-2024 08:45,7490
321,6811,16-07-2024 01:43,21178
321,45033,22-07-2024 09:40,9117
321,15866,30-08-2024 15:20,56500
321,34209,01-09-2024 09:17,2517
321,48330,02-10-2024 16:33,45076
321,23239,08-10-2024 19:50,8837
321,4430,11-10-2024 14:19,3989
321,5413,18-10-2024 11:36,9917
321,10431,29-10-2024 17:46,16210
321,47577,19-12-2024 21:56,73690
321,48639,22-12-2024 13:19,3803
321,41701,23-12-2024 19:37,1818
322,40700,19-01-2024 12:46,204
322,19854,12-02-2024 19:08,34942
322,19595,05-03-2024 18:03,31615
322,7206,07-04-2024 01:03,46500
322,37756,14-04-2024 20:28,11245
322,46351,23-04-2024 16:06,12698
322,23250,26-04-2024 05:02,3656
322,17912,16-05-2024 23:44,29922
322,31958,12-06-2024 15:50,38406
322,47780,27-06-2024 23:01,22031
322,20036,25-07-2024 10:39,39578
322,27757,12-08-2024 18:07,26368
322,6796,25-08-2024 22:43,18996
322,19009,05-09-2024 16:19,15456
322,19353,17-09-2024 11:34,16995
322,18781,22-09-2024 14:37,7383
322,28073,04-12-2024 06:06,104609
322,13491,30-12-2024 20:34,38308
323,44343,24-01-2024 17:36,17535
323,12927,26-01-2024 15:52,2776
323,42313,03-02-2024 20:38,11806
323,13046,10-03-2024 19:08,51750
323,24155,20-03-2024 17:54,14326
323,11998,21-03-2024 19:16,1522
323,36352,06-05-2024 20:07,66291
323,7687,14-05-2024 18:05,11398
323,24819,31-05-2024 15:50,24345
323,34626,21-08-2024 11:40,117830
323,31441,16-09-2024 16:58,37758
323,31326,21-09-2024 12:26,6928
323,49744,24-09-2024 15:55,4529
323,33658,28-10-2024 08:35,48520
323,12715,30-12-2024 15:20,91125
324,27004,07-02-2024 12:19,5434
324,20236,09-02-2024 20:18,3359
324,43861,14-02-2024 16:21,6963
324,41251,04-03-2024 14:19,27238
324,46741,25-04-2024 19:09,75170
324,35346,03-05-2024 16:59,11390
324,49086,22-05-2024 15:15,27256
324,15686,23-05-2024 12:38,1283
324,46848,21-06-2024 16:49,42011
324,2491,27-06-2024 19:39,8810
324,11812,20-09-2024 21:11,122492
324,33548,06-10-2024 11:53,22482
324,17903,01-11-2024 20:06,37933
324,47003,11-11-2024 18:18,14292
324,35571,27-11-2024 16:44,22946
324,19761,17-12-2024 12:13,28529
325,14152,12-01-2024 08:30,3599
325,35022,30-01-2024 08:40,25930
325,8185,06-02-2024 23:15,10955
325,18383,20-02-2024 12:23,19508
325,17145,21-02-2024 20:06,1903
325,26656,22-02-2024 14:13,1087
325,21994,14-03-2024 19:12,30539
325,38829,25-03-2024 13:00,15468
325,46065,09-04-2024 20:16,22036
325,15333,20-05-2024 12:41,58585
325,40003,26-05-2024 08:30,8389
325,44740,26-05-2024 18:25,595
325,49065,13-07-2024 08:19,68514
325,45261,18-07-2024 08:17,7198
325,31287,20-07-2024 18:48,3511
325,38368,04-08-2024 17:58,21550
325,14265,30-08-2024 21:27,37649
325,24053,03-10-2024 18:35,48788
325,21798,19-10-2024 11:15,22600
325,3632,02-11-2024 19:45,20670
325,40281,19-11-2024 02:10,23425
325,21950,20-12-2024 09:15,45065
325,12581,24-12-2024 06:51,5616
326,29072,29-01-2024 16:55,21687
326,9122,11-02-2024 10:30,18335
326,48981,22-02-2024 01:22,15292
326,28610,12-03-2024 12:59,28057
326,39335,17-03-2024 22:35,7776
326,39770,19-03-2024 10:15,2140
326,39236,19-03-2024 21:31,676
326,45400,01-04-2024 13:02,18211
326,35923,13-04-2024 12:57,17275
326,40648,28-04-2024 19:53,22016
326,13942,05-05-2024 17:25,9932
326,20915,14-05-2024 20:01,13116
326,46158,28-05-2024 11:31,19650
326,15188,23-06-2024 12:16,37485
326,48575,25-06-2024 08:12,2636
326,9999,11-07-2024 09:33,23121
326,16344,13-07-2024 11:39,3006
326,6673,05-08-2024 18:24,33525
326,42199,02-10-2024 10:44,83060
326,6391,08-10-2024 19:44,9180
326,45232,16-10-2024 08:44,10860
326,40364,07-11-2024 21:33,32449
326,40635,18-11-2024 08:21,15048
326,21478,16-12-2024 18:54,40953
326,23686,30-12-2024 09:07,19573
327,21230,10-02-2024 13:56,14407
327,1033,13-02-2024 13:37,4301
327,19944,21-02-2024 19:56,11899
327,46167,23-02-2024 17:17,2721
327,49589,09-03-2024 16:04,21527
327,34591,15-04-2024 11:25,53001
327,47128,25-04-2024 13:11,14506
327,18425,05-05-2024 11:21,14290
327,31828,17-05-2024 18:11,17690
327,30998,24-05-2024 15:55,9944
327,18043,24-05-2024 17:25,90
327,26692,22-06-2024 02:45,40880
327,14729,09-07-2024 18:12,25407
327,49162,13-07-2024 22:06,5994
327,33498,28-07-2024 20:03,21477
327,47205,05-08-2024 00:36,10353
327,37226,13-08-2024 14:44,12368
327,31944,23-08-2024 10:10,14126
327,1183,17-09-2024 15:46,36336
327,48992,21-09-2024 05:08,5122
327,1488,24-10-2024 10:42,47854
327,35045,29-10-2024 13:17,7355
327,34132,14-11-2024 09:13,22796
327,49356,16-11-2024 15:24,3251
327,38089,22-11-2024 09:56,8312
327,37819,13-12-2024 09:55,30239
328,28091,27-01-2024 12:10,1786
328,5569,12-02-2024 16:10,23280
328,33869,17-02-2024 14:21,7091
328,12647,21-02-2024 19:59,6098
328,298,23-03-2024 20:37,44678
328,37438,26-03-2024 12:41,3844
328,3658,08-04-2024 11:05,18624
328,21086,08-04-2024 11:18,13
328,25682,13-04-2024 08:04,7006
328,36493,18-05-2024 09:49,50505
328,7526,20-07-2024 16:37,91128
328,39756,29-07-2024 09:07,12510
328,2573,13-08-2024 08:00,21533
328,24538,16-09-2024 10:23,49103
328,15782,10-10-2024 16:11,34908
328,41358,16-10-2024 14:05,8514
328,8684,17-10-2024 19:35,1770
328,20790,27-11-2024 00:00,57865
328,48242,04-12-2024 10:41,10721
328,46686,18-12-2024 08:27,20026
329,37698,11-01-2024 12:07,12105
329,34507,19-02-2024 15:44,56377
329,33924,29-02-2024 03:45,13681
329,25717,10-03-2024 09:49,14764
329,39545,14-03-2024 08:18,5669
329,4341,21-03-2024 21:52,10894
329,5701,25-03-2024 16:45,5453
329,35200,22-05-2024 12:17,83252
329,24885,20-06-2024 12:12,41755
329,24815,06-07-2024 00:54,22362
329,48562,24-07-2024 14:31,26737
329,2803,26-07-2024 16:37,3006
329,34047,02-08-2024 17:43,10146
329,18359,20-08-2024 12:22,25599
329,21353,21-08-2024 04:11,949
329,31345,26-08-2024 13:29,7758
329,14677,28-08-2024 08:54,2605
329,36617,11-09-2024 17:08,20654
329,44843,07-10-2024 12:21,37153
329,41452,24-10-2024 11:34,24433
330,39495,16-01-2024 14:03,20197
330,25369,30-01-2024 05:21,19638
330,28772,16-02-2024 00:11,24170
330,40667,16-02-2024 12:17,726
330,13913,12-03-2024 17:03,36286
330,17624,16-03-2024 15:19,5656
330,16197,26-03-2024 08:53,14014
330,12767,05-04-2024 17:54,14941
330,4081,17-04-2024 00:18,16224
330,45715,20-04-2024 13:38,5120
330,28821,06-06-2024 13:15,67657
330,30324,15-07-2024 05:03,55668
330,5147,17-07-2024 01:39,2676
330,1600,19-07-2024 16:29,3770
330,31913,26-08-2024 19:49,54920
330,7489,29-08-2024 15:26,4057
330,1245,05-09-2024 14:30,10024
330,31514,16-09-2024 03:59,15209
330,43620,19-09-2024 18:43,5204
330,37776,22-09-2024 16:24,4181
330,19703,13-10-2024 09:47,29843
330,8483,14-11-2024 20:51,46744
330,39224,17-11-2024 08:16,3565
330,25342,27-11-2024 13:22,14706
330,34676,02-12-2024 13:38,7216
330,45196,23-12-2024 09:37,29999
331,18306,13-02-2024 09:25,24904
331,45603,19-02-2024 20:23,9298
331,26602,07-03-2024 18:46,24383
331,16450,29-03-2024 03:14,30748
331,35149,29-03-2024 14:31,677
331,31442,30-03-2024 15:17,1486
331,22709,23-04-2024 20:01,34844
331,45201,23-05-2024 07:06,42425
331,22021,31-05-2024 00:35,11129
331,40397,16-06-2024 21:27,24292
331,32344,01-07-2024 18:33,21426
331,40181,02-07-2024 16:38,1325
331,11467,03-07-2024 18:01,1523
331,3614,17-07-2024 14:53,19972
331,27976,19-07-2024 10:45,2632
331,11233,03-09-2024 22:25,66940
331,43076,07-09-2024 09:08,4963
331,26055,23-09-2024 03:17,22689
331,7018,28-09-2024 15:06,7909
331,18651,13-10-2024 19:46,21880
331,13486,18-12-2024 22:19,95193
332,36216,13-01-2024 07:59,7043
332,39417,29-01-2024 16:25,23546
332,33205,22-02-2024 03:23,33778
332,10585,29-02-2024 11:41,10578
332,17872,02-04-2024 09:00,47359
332,22047,17-04-2024 10:55,21715
332,48488,20-04-2024 12:38,4423
332,36016,03-05-2024 16:37,18959
332,21214,14-05-2024 13:32,15655
332,19915,24-05-2024 18:10,14678
332,18479,14-06-2024 06:26,29536
332,24965,24-06-2024 20:48,15262
332,37958,14-09-2024 14:55,117727
332,41682,30-09-2024 14:32,23017
332,34710,26-10-2024 01:19,36647
332,38683,28-10-2024 11:51,3512
332,13060,01-11-2024 11:34,5743
332,31554,02-12-2024 09:25,44511
333,48040,08-02-2024 17:16,500
333,48326,10-02-2024 23:21,3245
333,15719,11-02-2024 22:43,1402
333,29734,16-03-2024 15:33,48530
333,21791,27-03-2024 16:22,15889
333,15084,28-03-2024 02:15,593
333,44875,31-03-2024 08:30,4695
333,14267,30-04-2024 13:58,43528
333,5379,01-06-2024 15:20,46162
333,31060,24-08-2024 05:02,120342
333,4068,28-09-2024 15:18,51016
333,25868,29-09-2024 19:35,1697
333,46096,17-10-2024 15:53,25698
333,38378,23-11-2024 12:26,53073
333,49284,27-11-2024 19:50,6204
333,34037,14-12-2024 09:45,23875
334,3522,17-01-2024 17:55,18984
334,43879,25-01-2024 22:11,11776
334,22721,26-01-2024 09:17,666
334,47460,17-02-2024 20:55,32378
334,32921,19-02-2024 17:54,2699
334,25170,19-02-2024 23:32,338
334,33864,29-02-2024 09:12,13540
334,14763,10-03-2024 10:19,14467
334,23182,30-03-2024 21:28,29469
334,16755,22-04-2024 04:28,32100
334,5104,18-05-2024 15:17,38089
334,49472,04-06-2024 21:15,24838
334,14769,10-06-2024 10:39,8004
334,35155,15-07-2024 15:56,50717
334,44340,05-08-2024 04:09,29533
334,14307,24-08-2024 14:25,27976
334,36006,09-09-2024 19:36,23351
334,15741,04-10-2024 17:18,35862
334,21882,07-10-2024 21:46,4588
334,26422,15-12-2024 15:14,98968
334,15445,16-12-2024 11:00,1186
334,32641,30-12-2024 10:20,20120
335,17753,21-02-2024 16:34,34514
335,23842,07-03-2024 20:13,21819
335,20905,08-03-2024 13:32,1039
335,36796,26-05-2024 11:47,113655
335,33998,31-05-2024 17:27,7540
335,18674,04-06-2024 22:48,6081
335,15112,30-06-2024 01:44,36176
335,19825,03-07-2024 10:14,4830
335,6015,27-07-2024 09:18,34504
335,26227,10-08-2024 19:12,20754
335,22277,10-08-2024 21:44,152
335,370,01-10-2024 11:27,74263
335,14131,14-10-2024 12:39,18792
335,25088,26-10-2024 12:18,17259
335,30157,14-11-2024 08:21,27123
335,27902,04-12-2024 15:23,29222
335,15385,18-12-2024 16:25,20222
336,22550,05-04-2024 01:17,18346
336,11067,21-05-2024 02:15,66298
336,10929,26-06-2024 18:36,52821
336,11534,10-07-2024 01:28,19132
336,35721,19-07-2024 22:18,14210
336,3743,24-09-2024 14:02,95984
336,20226,12-10-2024 14:59,25977
336,40358,06-11-2024 06:52,35513
336,43212,02-12-2024 01:45,37133
336,41501,27-12-2024 11:05,36560
337,1783,27-02-2024 00:53,71316
337,36564,11-03-2024 06:10,19037
337,48113,15-03-2024 12:14,6124
337,6503,20-03-2024 10:52,7118
337,14948,30-03-2024 11:09,14417
337,42241,15-04-2024 12:52,23143
337,33119,05-06-2024 18:22,73770
337,27120,19-06-2024 17:30,20108
337,30546,02-07-2024 06:19,18049
337,20974,07-07-2024 11:01,7482
337,23174,31-07-2024 07:50,34369
337,48208,09-08-2024 05:28,12818
337,29990,17-08-2024 05:37,11529
337,17637,23-08-2024 12:22,9045
337,47545,01-09-2024 19:49,13407
337,43206,11-09-2024 15:26,14137
337,2370,10-10-2024 13:46,41660
337,47107,23-10-2024 02:31,18045
337,48241,07-11-2024 15:32,22381
337,40633,07-12-2024 19:52,43460
337,6799,15-12-2024 13:39,11147
338,25733,31-01-2024 06:19,20300
338,500,12-02-2024 10:41,17542
338,2789,17-02-2024 07:51,7030
338,38217,07-03-2024 18:52,28021
338,20825,25-03-2024 06:34,25182
338,15027,22-06-2024 20:38,129004
338,15039,04-09-2024 09:21,105883
338,8220,05-09-2024 08:49,1408
338,46482,10-09-2024 10:55,7326
338,3518,10-09-2024 21:08,613
338,45101,11-09-2024 20:52,1424
338,42330,17-09-2024 15:37,8325
338,13374,29-09-2024 23:24,17747
338,9066,15-11-2024 10:15,66891
338,1327,21-11-2024 14:47,8912
338,27057,14-12-2024 17:30,33283
338,47629,23-12-2024 13:41,12731
339,19485,04-01-2024 17:19,1326
339,45843,05-01-2024 13:29,1210
339,23067,08-01-2024 04:45,3796
339,31346,12-01-2024 05:54,5829
339,29702,12-01-2024 15:01,547
339,4150,03-02-2024 12:53,31552
339,38936,23-03-2024 16:28,70775
339,37867,09-04-2024 12:12,24224
339,28046,10-04-2024 10:37,1345
339,4664,30-04-2024 11:02,28825
339,22534,12-06-2024 20:41,62499
339,42461,25-06-2024 20:18,18697
339,1401,23-07-2024 03:58,39340
339,8141,04-08-2024 03:36,17258
339,36826,13-09-2024 09:10,57934
339,23294,13-09-2024 17:26,496
339,45608,25-09-2024 09:13,16787
339,11207,06-10-2024 19:21,16448
339,14994,12-11-2024 15:23,53042
340,5041,17-01-2024 14:21,14266
340,6831,02-02-2024 06:41,22580
340,4100,26-02-2024 11:06,34825
340,35084,27-03-2024 06:36,42930
340,5947,28-03-2024 06:42,1446
340,30797,04-04-2024 10:19,10297
340,24624,01-05-2024 19:02,39403
340,8752,29-05-2024 08:18,39676
340,30039,12-06-2024 10:20,20282
340,4479,30-07-2024 00:20,68520
340,49079,03-08-2024 08:52,6272
340,19302,08-08-2024 09:43,7251
340,33972,18-08-2024 19:23,14980
340,7754,17-09-2024 08:16,42533
340,47101,15-10-2024 14:59,40723
340,28507,24-10-2024 04:22,12323
340,28232,25-10-2024 14:04,2022
340,27883,04-11-2024 04:20,13816
340,21872,14-11-2024 10:36,14776
340,46952,27-11-2024 19:04,19228
341,1054,23-01-2024 01:11,17421
341,37676,14-02-2024 12:21,32350
341,1403,20-02-2024 18:42,9021
341,45504,01-07-2024 14:22,189820
341,14281,10-07-2024 11:49,12807
341,39299,11-07-2024 03:43,954
341,23334,01-08-2024 20:32,31249
341,38959,12-08-2024 11:12,15280
341,15938,15-08-2024 11:35,4343
341,37704,17-08-2024 13:57,3022
341,20296,17-10-2024 19:41,88184
341,45338,23-10-2024 06:37,7856
341,35990,07-11-2024 18:10,22293
341,35359,07-11-2024 21:31,201
341,29495,23-11-2024 19:59,22948
341,38409,15-12-2024 01:49,30590
342,30898,18-01-2024 09:56,10104
342,1478,31-01-2024 15:53,19077
342,14366,02-02-2024 12:24,2671
342,32993,13-02-2024 13:06,15882
342,41190,13-02-2024 19:54,408
342,3117,21-03-2024 12:05,52811
342,16266,09-04-2024 09:23,27198
342,30912,13-04-2024 14:20,6057
342,19034,20-04-2024 06:51,9631
342,24599,01-05-2024 08:40,15949
342,167,12-05-2024 17:11,16351
342,31155,18-07-2024 01:11,95520
342,1037,28-07-2024 18:36,15445
342,32015,07-08-2024 12:46,14050
342,45214,14-08-2024 08:17,9811
342,28269,24-08-2024 10:49,14552
342,41979,05-09-2024 06:20,17011
342,32734,08-09-2024 16:18,4918
342,21988,23-09-2024 10:03,21225
342,6862,06-10-2024 18:22,19219
342,32655,06-10-2024 19:47,85
342,31889,28-10-2024 18:57,31630
342,34992,04-11-2024 05:23,9266
342,28014,29-11-2024 06:17,36054
342,34039,09-12-2024 13:18,14821
342,33597,17-12-2024 17:20,11762
343,968,27-01-2024 13:01,21122
343,6598,27-02-2024 07:26,44305
343,34407,06-03-2024 15:03,11977
343,48542,07-03-2024 08:28,1045
343,23622,28-05-2024 02:27,117719
343,46488,04-06-2024 14:36,10809
343,30400,10-06-2024 12:26,8510
343,37655,11-06-2024 19:17,1851
343,28117,13-06-2024 12:55,2498
343,32811,29-06-2024 08:44,22789
343,9766,08-07-2024 19:13,13589
343,39107,13-07-2024 09:20,6607
343,7383,28-07-2024 15:54,21994
343,34367,05-08-2024 12:53,11339
343,28590,08-08-2024 16:14,4521
343,18482,11-08-2024 22:06,4672
343,7601,22-08-2024 23:43,15937
343,47820,23-08-2024 19:29,1186
343,3671,25-09-2024 11:56,47067
343,9820,02-10-2024 19:28,10532
343,3804,18-10-2024 19:57,23069
343,28013,20-10-2024 18:03,2766
343,28038,11-11-2024 12:30,31347
343,18221,29-11-2024 16:03,26133
343,36843,07-12-2024 10:14,11171
343,15109,21-12-2024 19:37,20723
344,2861,21-01-2024 17:53,3099
344,49726,26-02-2024 08:41,51288
344,4634,23-04-2024 10:33,82192
344,11112,24-04-2024 13:53,1640
344,8807,17-05-2024 11:45,32992
344,1834,18-05-2024 18:24,1839
344,30647,20-05-2024 11:26,2462
344,2090,22-05-2024 09:44,2778
344,27542,24-06-2024 10:51,47587
344,10025,01-07-2024 12:34,10183
344,16995,02-08-2024 15:54,46280
344,33657,26-08-2024 02:51,33777
344,49751,20-09-2024 13:53,36662
344,11688,16-10-2024 04:28,36875
344,39800,24-10-2024 17:27,12299
344,2083,27-10-2024 22:53,4646
344,17658,04-11-2024 19:00,11287
344,10146,06-12-2024 09:11,45491
344,49408,11-12-2024 19:12,7801
345,2549,06-02-2024 13:17,21797
345,26949,22-02-2024 20:26,23469
345,8549,09-03-2024 12:03,22537
345,25535,29-03-2024 17:18,29115
345,48051,22-04-2024 11:29,34211
345,18517,25-04-2024 18:46,4757
345,37663,28-04-2024 09:29,3763
345,5554,21-05-2024 08:20,33051
345,20070,28-05-2024 18:53,10713
345,18587,03-06-2024 16:01,8468
345,32652,19-07-2024 18:48,66407
345,21058,22-07-2024 16:21,4173
345,12653,02-08-2024 15:10,15769
345,22464,07-08-2024 10:41,6931
345,25755,24-08-2024 13:54,24673
345,35848,11-10-2024 14:46,69172
345,46338,14-10-2024 15:20,4354
345,9374,17-10-2024 19:42,4582
345,37752,01-11-2024 19:38,21596
345,41711,06-11-2024 15:27,6949
345,24892,24-11-2024 22:22,26335
345,39449,05-12-2024 11:53,15211
346,19635,16-01-2024 17:21,1285
346,2457,31-01-2024 10:13,21172
346,17588,09-02-2024 01:47,12454
346,32391,10-02-2024 20:26,2559
346,3666,23-02-2024 13:50,18324
346,39376,04-03-2024 11:05,14235
346,26021,08-03-2024 06:24,5479
346,16799,23-03-2024 18:04,22300
346,23521,03-04-2024 08:56,15292
346,24583,30-04-2024 20:49,39593
346,46544,04-05-2024 08:57,5048
346,33493,15-05-2024 13:13,16096
346,37139,16-06-2024 12:23,46030
346,41252,29-06-2024 11:11,18648
346,44314,20-07-2024 11:26,30255
346,39276,07-08-2024 19:05,26379
346,26936,07-08-2024 19:19,14
346,19845,14-08-2024 08:27,9428
346,23788,24-08-2024 10:13,14506
346,39393,05-09-2024 01:32,16759
346,24140,21-09-2024 10:31,23579
346,29554,27-09-2024 01:56,8125
346,9450,16-10-2024 16:35,28239
346,8758,23-10-2024 07:07,9512
346,38789,02-11-2024 06:47,14380
346,30227,03-11-2024 01:32,1125
