card_id,customer_id,card_type,credit_limit,status
36e11a5c-5504-45ae-ad7b-e5c99a9669d2,518,Debit,28997436.53,Active
344d25ae-bcbc-4a5b-af89-3ea27e219e64,519,Debit,125881382.43,Active
b1cd5554-e6da-45f4-8916-de9a79c06f90,520,Credit,583593606.14,Active
25d7613a-8e56-44d9-8c6c-ed3db6184264,521,Debit,296265746.71,Active
ddb6930e-6211-4d7b-b8c2-2119beb00edd,522,Debit,168221727.9,Active
fd1bcabd-59a1-4ce8-b0b2-72f695159afb,523,Debit,33413467.5,Active
d310cd5a-fe25-4327-ab7c-c6df46da8dbd,523,Credit,160011643.49,Blocked
c724beb1-357e-4cee-9396-8e90aa3fdd3e,524,Debit,170459956.31,Active
0f82827e-2b6d-41b3-8a09-45ad161e6abb,525,Debit,17570225.36,Active
16c7e624-aaa8-4601-ac1c-49a3f771ed9e,526,Credit,111335418.28,Active
a8db7e80-644f-434a-a296-bf9ff9fcb13a,526,Debit,37217607.92,Active
1d983ec1-7d78-4906-88ec-fc4cadaba336,527,Debit,24993554.87,Active
0f7c9d3b-f026-44db-84e0-444facc04158,528,Debit,37074660.25,Active
0c93d786-26ff-4fc0-913d-546563235983,529,Debit,95342262.15,Active
d82508f8-e895-48a1-8fa4-fe4dc40f22cd,529,Debit,95342262.15,Active
662dd4e7-1df7-4acf-8e49-655d112c0b7a,530,Credit,257253118.76,Active
e0d365aa-d40a-4db4-8bc1-98e128c383f0,531,Debit,58574010.18,Active
5235582d-0016-4f8b-9b6d-bacc4115ce8a,531,Credit,113009170.35,Active
e31f8c0f-b27e-416a-9169-08b12b3410d3,532,Debit,22607821.09,Active
9eb7fa70-61df-47c5-a50e-88c7861698c4,532,Credit,56471783.73,Active
64ed84ad-eff4-4497-aa37-7324889ec119,533,Credit,1555365204.57,Active
bba80b13-ef17-43e2-8744-89199e83de72,533,Credit,1941975480.01,Active
383e998d-97b4-4465-be62-6970936544d7,534,Debit,45734633.02,Active
eb6b32eb-fb7d-4535-89bd-9fbc6bf93436,535,Credit,815423071.65,Active
d153309f-3c39-426a-bf19-1dffbd706c17,535,Debit,176359736.64,Active
92e9393a-a0ad-4679-9162-441b9bd7c510,536,Debit,471708168.69,Active
a068c22e-d2fd-47f0-95a2-9d78b7a8a731,536,Credit,1556051061.96,Active
b3c78b1f-1772-4487-927b-910120435cb8,537,Debit,147979396.96,Active
6f4434cd-ef82-4de7-9809-6579f403e562,537,Credit,411538607.66,Active
39aed08c-9a47-499f-ae44-27eb85ca4520,538,Debit,38249049.84,Blocked
06f90890-b35a-47db-a14d-dc4497328b49,539,Credit,513225773.64,Active
482c4e1d-7fe5-4c11-894a-d47a55ad35d7,539,Debit,221753929.9,Active
b7671816-924a-4910-8acc-284b24538a63,540,Debit,59590072.6,Compromised
980643a7-574f-4422-a23c-9f46fb3e7d28,540,Debit,59590072.6,Active
aaabb282-3ae9-40ba-8fea-6881b28ef142,541,Debit,58943940.72,Active
7350c8d5-4848-478a-8b13-a1bfb7255ba3,542,Debit,102254496.56,Active
ab8709c4-f7b5-4fea-bf6a-990435d82bb1,543,Debit,61754965.03,Active
b8cbac49-2ae2-4523-bd88-07cf9ee10554,544,Debit,56632467.19,Active
38e8d061-3423-49cc-af06-562a61105c34,545,Debit,75050498.95,Active
6aac9119-35be-4782-b046-e09543567bd4,546,Debit,45573473.01,Active
07f59f57-eb6c-4323-9806-ace5c2984ca2,546,Debit,45573473.01,Active
59e4af63-7915-40db-b9dd-332ffe05af78,547,Debit,45544338.64,Active
03ceedfa-3a8a-46a8-887e-64c25c1aea84,547,Debit,45544338.64,Active
a726dd63-5d84-44a9-8c1d-417b6046ca85,548,Debit,300417132.02,Active
843617ad-6cae-459e-821a-c367fbe73e64,548,Debit,300417132.02,Active
b3b34603-cc5c-42b3-94e7-eafdf27f6b31,549,Debit,174726274.58,Active
5e19058a-93bc-47c7-a0cd-689464465f3f,550,Debit,24266091.48,Compromised
2923411e-c279-48b3-a7cd-117015d93bed,550,Debit,24266091.48,Active
98a02464-1626-4837-8ae3-fa5b6f46f76f,551,Debit,20775130.4,Active
1bec0239-cd78-40e2-af5e-7217aeee783b,551,Debit,20775130.4,Active
767cdeaa-aba0-42e8-b83a-779eb39f7c7e,552,Debit,95401968.38,Active
53551ace-1a85-48c8-9c0c-374c0665ef18,552,Debit,95401968.38,Active
0957cfe5-035b-4061-9694-e32b2746ef30,553,Debit,54972314.5,Active
917b1585-803d-4b77-957e-7d957fb0420b,554,Debit,23131898.62,Active
8db3f862-94fe-4321-b5ed-dbdc640412e1,554,Debit,23131898.62,Active
4108cb7e-8023-4dbc-ac33-5906fb82c693,555,Debit,134816272.17,Active
80af4105-5af2-4041-880e-ee54e257a8f5,556,Debit,54816151.09,Active
e31c7c8c-ef30-46c6-912d-d7ba42d90ea9,557,Debit,37514691.53,Active
d40d549e-9223-42f2-b326-79988be72135,557,Credit,150789514.8,Active
84d54572-4ea6-41dd-a0e6-790308572b55,558,Debit,29907386.32,Active
498cc850-ffcb-40bb-95fc-6f01838086e5,558,Debit,29907386.32,Active
c27d7f43-b84b-46e0-ab02-357e79f4e778,559,Debit,266503003.66,Active
34e70cc1-1ccd-47fe-8547-4053d44cf077,559,Credit,1266335019.69,Active
fb645e57-0434-4ee9-9ad3-6fb3e640d80e,560,Debit,78558139.9,Active
91776ae9-7a15-4d60-94a9-afe7480da105,561,Debit,34659973.2,Active
b4cfe969-9fc0-42a6-ba0c-f9728dad0dcd,562,Debit,25057023.36,Active
14c0ab8d-e8bd-4504-a6a6-37959265e7c4,563,Debit,123926643.99,Active
3b341b2a-4d69-4ad8-a53f-07f0e8c7a3e9,564,Debit,52287957.19,Active
62674536-9568-446f-82af-ae18484f46a5,565,Debit,56042977.36,Active
92179a80-1d5c-4632-98c5-b85460922e71,566,Debit,28068482.78,Active
4e5b275e-0c48-4841-bbc7-b5ead1ccdfa1,567,Debit,43789842.3,Active
e57b0825-e5b0-42a7-9db6-cc81366782dd,567,Debit,43789842.3,Active
0137bd9f-0dd0-44d0-b415-83c0a2510a92,568,Debit,197338665.72,Active
bb7a52f5-6205-439e-9864-2faae61fcc3e,569,Credit,529129753.67,Active
06f1b7ee-9627-4d55-97ce-f60e7c73eb51,569,Debit,111320338.88,Active
4bb0dce2-ab66-47ee-b903-762a49797712,570,Debit,32341638.26,Active
87d7daee-5391-4d47-ad04-84890bc9c4bd,570,Debit,32341638.26,Active
62ef9792-07cd-4d44-94bc-5f402e92590b,571,Debit,38082804.68,Active
9ebde03f-9b91-45b8-b35a-334d5918e45e,572,Credit,72434073.88,Active
eff74268-06e4-4d96-9825-778158ffc44e,573,Credit,363490033.88,Active
3f09f382-b6e2-4eea-be9b-1ec3611dce38,574,Debit,32759672.17,Active
d31f5f75-cbc8-4223-a099-38aa98078bbf,575,Debit,44663941.94,Active
75684d72-4684-4c3e-980d-868e72db338a,575,Debit,44663941.94,Active
3749cf3b-83de-4903-a9e5-70d9cc03a346,576,Debit,54122995.32,Active
8dbb9e26-1766-4cb4-89e8-30a9abba7335,577,Debit,81440823.22,Active
c1a7e072-b293-4e2d-9b26-feae140327fc,578,Credit,326098748.83,Active
bdc1e2e4-e725-4806-b6c6-517d1ae13ad5,578,Debit,86361681.66,Active
d962d1ab-238e-479a-89be-7ed15be5af88,579,Debit,66568569.11,Active
58a0cdde-c88d-4fd3-b76b-64f24cd4c187,579,Credit,214611192.68,Active
8feef529-e404-4551-b0ef-b3dc3b06f24a,580,Debit,64055918.72,Compromised
548c65ff-8931-4390-bc43-066efc691eb0,581,Debit,22358293.92,Active
7d3833f0-f51b-4c47-8ffd-db3253498e12,582,Debit,76315611.53,Active
a12e3da7-f9e9-4d52-abeb-69dc589e8c8c,583,Debit,85464653.79,Active
70f5d231-d1ff-4101-9727-385a1d421d69,584,Debit,90206711.99,Compromised
8b10ded2-958e-4364-81c2-33a9f38a268e,585,Credit,36945732.06,Active
377c8e8a-7df1-4b22-b18b-49982e0d8dd1,586,Debit,110378918.46,Active
e5d9c8ad-f30a-457b-9e74-ba69c3ff2e83,586,Credit,407016508.46,Active
34dea744-da61-4117-b5c6-3f37236139ce,587,Credit,119422652.18,Active
a5cc058b-655c-4605-b0cd-42e37072ec74,588,Debit,52722678.68,Active
df23e8b4-9ff7-4aca-b2f0-e95031578753,589,Debit,41593408.01,Active
8905eea1-5a9a-4f20-97a5-fa057846ed92,590,Debit,367160321.21,Active
0d2cbbc6-2c40-42dd-8569-c72b4fc07f7f,591,Debit,66062015.21,Active
987be3c7-2b8d-44fd-9de7-06fc54b9e137,592,Debit,29837842.02,Active
5df0b31c-4c80-46e3-b8ed-7016f24cfb40,593,Debit,27295252.72,Active
e5bf6151-3295-46e2-8ff7-b5a7b37ab4a7,593,Credit,94810022.58,Active
6aeb29d4-d913-48e4-8d2f-82b88f4479d8,594,Debit,108360349.81,Active
14815b82-3983-4a3f-8208-5c5a3de394c0,595,Debit,47633456.72,Active
e7cc4a3b-70c0-4d4f-b6da-a5b4ef6637e6,595,Debit,47633456.72,Active
c04d7e71-0e3b-414a-a71a-7ac95a3f8c76,596,Debit,19697393.86,Active
9c1e798a-4b41-4b0f-9c28-763b486e2a5b,597,Debit,22192430.38,Blocked
cb4c1909-fa16-4ddf-af2b-2ffbd50bd9ab,598,Credit,422764159.21,Active
e4af84ce-b143-44ac-8277-8b2795f88cf0,599,Debit,81691585.99,Active
238afc44-3845-40cc-a00e-a5bb27dd26c4,600,Debit,33575227.88,Active
6ccba8fe-a720-40ce-ad55-7cc38a104a7a,601,Debit,67756392.06,Active
fb5665b8-25b7-474d-8a44-6577d63efb63,602,Debit,141698874.34,Active
17b490b1-1c77-49c1-a5d4-6f359f7acfd2,603,Debit,36433031.05,Active
6e3bacfe-ed13-4de7-96be-6fe5709eda53,604,Debit,41476400.14,Active
9637e547-7606-4b4f-9358-4fd3e9c9ece4,604,Debit,41476400.14,Active
1b8ceaaf-1b5a-4b7d-a572-a15f26ad6896,605,Debit,22152494.17,Active
0521e55c-d1a6-4b71-8955-ef8e21d3eff4,606,Debit,138529816.57,Active
6201449a-220c-4352-9466-67a07d29ac02,607,Debit,30598097.98,Active
da26bdde-7e8b-404a-b14c-c6fe3705b803,608,Debit,121718836.25,Active
d4bfc8fd-38eb-4b66-b74d-5725bc57bac5,608,Debit,121718836.25,Blocked
4988599a-85f0-4bdd-948c-894c49e331f0,609,Debit,27631089.61,Active
4f8945c9-e71b-4ab5-9bc2-828f89bb6f2c,609,Debit,27631089.61,Blocked
7fb3f94e-b3bd-430c-8295-bca758b6bd58,610,Debit,298808903.55,Active
c8b32344-c7f3-4353-bb1b-8ad167b37e93,611,Debit,12772011.18,Active
efeb7f5a-9dae-4a90-9a11-fae98ae4b3b2,612,Debit,31062108.64,Active
ffc55bff-8140-44f7-a485-303543969713,613,Debit,40629390.26,Active
701fb4dc-6a0c-42a5-8bcd-4cc54c911e8d,614,Debit,51276095.57,Active
48fb7c13-41a7-48f1-b049-01e15d08de3a,615,Debit,78613670.46,Active
81bfc5f1-e6cf-4b4b-9291-d3efa5eec891,616,Debit,32051639.18,Active
9e033264-5e26-4fc0-a59d-69ff3151ec08,617,Debit,19064185.19,Active
8016e51b-13fb-400d-b047-19f4383922f6,618,Debit,30928953.22,Active
88880560-3593-4ca8-a61f-8866ba92f3f3,619,Debit,155915230.22,Active
24b9326f-0a6e-420d-b36c-1f14fb85fe3b,620,Debit,59426177.19,Active
b5146883-b008-44db-90b3-1aee7dbb076a,620,Debit,59426177.19,Active
07e926d8-a6d3-4fa9-a4ff-868a98f2bd62,621,Debit,340197556.19,Active
656eef94-01d3-450a-944b-760a34c616eb,621,Debit,340197556.19,Active
ecba5e2c-ab6f-4746-889b-6c18159a9b73,622,Debit,145676595.52,Active
bb2dc1f4-9607-4cb1-8296-69ae10294760,622,Debit,145676595.52,Active
70c95321-f568-4d02-9a12-ec1ee6960054,623,Debit,37055839.14,Active
a708858c-3f65-49dd-b3ab-d7e7d8ff6d6d,624,Debit,182142463.5,Active
f1b7c6ec-1f0f-4a9e-acb7-24392a6e1521,624,Debit,182142463.5,Active
8d5492a2-f8fe-4768-8ac3-e416dd82ab34,625,Debit,105508308.81,Active
68b0cc96-55f2-4c34-b2a4-7f680617f35e,625,Credit,498241810.89,Active
cf46bf1f-29b9-4f70-b32c-d7c3573bc3b6,626,Debit,74549810.98,Active
ea96d580-9d06-4529-a983-efab309bf532,626,Debit,74549810.98,Active
3ee852a4-9ffe-4fda-b9df-3c6af85eea8e,627,Debit,32739598.92,Compromised
062e3deb-aadf-4a25-8bb0-9fa0f6278593,627,Debit,32739598.92,Active
e161d3f7-310e-4b60-a867-5b062ebbb04a,628,Credit,77710060.69,Active
2262e595-c3af-48f5-915d-3476d3d53dea,628,Credit,42329677.09,Active
669c5b99-71c2-482f-8384-9227b8165e85,629,Credit,133451078.75,Active
2f9b9fb2-8639-4a7f-8389-d88fcf639c4a,629,Debit,52658399.94,Active
cb1c29c8-4903-4a7f-90d1-5ef529ec1add,630,Debit,31635614.97,Active
00dbd14b-63b0-4009-999c-afc626c0b775,630,Debit,31635614.97,Active
82d8bf8a-2c6a-4694-a714-5d45b99a2901,631,Debit,121232943.33,Active
43003cbf-5c0c-42fd-adc9-654e2c693e56,632,Debit,38342493.91,Active
6adfa1df-0516-49d2-92d7-b3d976a2653f,633,Credit,88831070.77,Active
b3975287-35cc-4804-b288-9553d7aa7afc,634,Debit,80386370.86,Blocked
86af0b8d-8e4c-484b-86e5-63454e89ef12,634,Debit,80386370.86,Active
c644d014-fae6-40ba-877f-aed87d48bae5,635,Debit,12724262.38,Active
81680c7a-2b2c-40ea-ad42-fa2796a3e25b,636,Debit,31318467.38,Active
6561bab0-e0aa-487d-bc07-7a8f297416ff,637,Debit,19618707.37,Active
1560b249-ed4f-489d-9874-4ad6f808a91e,638,Debit,13708332.86,Active
b034f7e6-8a2c-4d2a-b992-777ca0aabe3e,639,Credit,122905089.75,Active
71e6f4f7-189e-4f71-9e67-da63cd8f5d4f,640,Debit,24969124.14,Active
8582a5da-847c-4a9f-b329-4df515ad96e8,641,Credit,47946401.27,Active
d11b1e59-979d-4b39-8b9e-baf2064acd53,641,Debit,19125604.4,Active
2a794f4e-9f94-44db-b1e7-9c5b54c8101f,642,Debit,266149803.47,Active
3cb6aa19-6c68-4ea7-aedc-8fbac28450e5,643,Credit,656982914.53,Active
9c1eaea2-8fec-4269-b905-bf71c68619a9,644,Credit,281885957.14,Active
e5d0d4ee-6da5-4033-b7bd-12e8659d4b26,645,Debit,22147205.84,Active
43831bb0-4103-4960-82fb-285ab7e85932,646,Debit,26125297.21,Active
071c4c1a-cdbf-4c88-9786-d0953186f1d1,646,Debit,26125297.21,Active
1b61dd47-83d7-425e-abec-094050fb70b6,647,Credit,519589258.3,Active
17ae3eca-ef9f-41f1-991e-a66a0363fcde,647,Debit,106637543.13,Active
8879f312-0cf1-419a-997c-b85d8241cb04,648,Credit,2054285883.46,Active
310eebbe-097e-4700-adce-d91617d5fc2c,649,Credit,543114141.43,Active
7a136c69-480b-42c1-9eb8-aace914a09c4,649,Debit,163383792.54,Active
8d5e13ee-d656-4981-8c70-8346d283e0da,650,Debit,21679717.91,Active
21bb27ff-9d50-4af6-8bb4-ff7e75b3a1f2,651,Debit,20626769.42,Active
663afca5-e4b0-4794-a69a-0e227f7d3e9c,651,Credit,48721742.23,Active
97889511-b789-46fd-afa6-ad2be77ce78e,652,Debit,600784583.05,Active
ff384bd8-2346-4eff-8619-13f797c6c1a8,652,Debit,600784583.05,Active
a41ca7e5-d75e-4223-a3b0-c24c40e12b91,653,Debit,14410276.74,Active
537cb5b0-4328-4506-b185-7dc8360e947e,654,Credit,319903441.53,Active
8f3a7e5f-c02d-40e4-9a4d-7fffafcb985c,654,Credit,287230150.58,Active
e13fa020-027a-4b6e-b687-dc510856316b,655,Debit,48894898.89,Active
3573c25d-837e-4b21-b08a-fd9a22837b9c,655,Debit,48894898.89,Active
b15052b6-297e-4e1c-9ba5-1d1a49e3b3a9,656,Debit,42860678.54,Active
5d970055-b708-40c0-bca3-982874fdc4ea,657,Debit,58460497.16,Active
35f2bd0e-647c-4fc5-885a-af0ae30475e1,658,Credit,1875016051.31,Active
3066a97f-7685-459a-8197-f3b18ac3cc2d,659,Debit,55671824.02,Active
8370bb8f-2f6c-425d-86f4-c18b4611254d,660,Credit,128403316.99,Blocked
1752718a-e266-470f-b638-098f407ce90c,660,Debit,28375876.85,Active
b527ba1f-508d-43bd-9d68-0f729a0b14ce,661,Debit,30183200.31,Active
a1510fe4-aab9-4d9c-ade2-808761768bfa,661,Debit,30183200.31,Compromised
fd51284c-601b-4498-9e70-fe08f00715fc,662,Credit,37500628.64,Active
6baf5516-c2cc-4b61-9b20-2461c9b04d5f,663,Credit,55804086.71,Active
d25c6a94-5083-48b8-8540-335e6722076c,664,Debit,33603326.29,Compromised
487a1f1b-ace1-4331-bbe1-8e7d4aa4a7a4,664,Debit,33603326.29,Active
d7b9781b-46bd-4f13-b60c-655f45240e52,665,Debit,32289731.83,Active
a4605e9a-1e97-4e09-ba39-438f28a06da1,666,Credit,1710167583.02,Active
9e89bafb-6bcf-45f0-a1e2-894f7d200e32,666,Credit,1531369049.88,Active
e9542e43-3c66-40e6-9277-9066284591a5,667,Debit,82476133.86,Active
75935180-1a35-4637-80ba-c1f5b40bf886,668,Debit,196312664.48,Active
e9798d38-6102-456b-a946-7a0650a7a998,669,Credit,207245382.72,Active
9022f6f2-a8d0-48a8-a048-00dee8c1bd9f,670,Debit,35210251.33,Active
c75be3b4-3752-468e-a06d-20b18846417b,670,Debit,35210251.33,Active
07cb51ad-a526-4453-a034-683a96b1d21b,671,Debit,74414186.58,Active
f4dc868b-a530-4794-acb5-08c89918c502,671,Credit,275859864.41,Active
b03e54ee-385d-467d-a9c3-49e2c97cd815,672,Credit,652902654.47,Active
c12bf5e0-5781-4d70-931f-f2054296e19d,673,Debit,50246552.98,Active
c60b8db5-8533-48bd-9cd1-fd775541f8cd,674,Debit,75302645.36,Active
e4ccd12e-69fc-42f4-b7d8-a95bb4e70301,675,Credit,121860332.85,Active
26cf3d88-c73f-4e74-820c-e75977218c86,675,Debit,39189666.26,Active
84c86a7e-e429-448b-b338-2aa6e19b08c5,676,Debit,25428240.17,Active
9ecef50f-3083-4159-8e36-81e11e939deb,677,Debit,43493749.56,Active
a41bada7-a0bb-45c9-8935-3e9e117ffd22,677,Debit,43493749.56,Blocked
a6ad0064-03e2-4c03-ae81-734574cf61d2,678,Debit,53283086.97,Active
87b52317-f964-4aac-a075-21b1ac6e6068,679,Debit,23685575.82,Active
eae53930-f253-4d61-8d18-bbb271d19a3b,680,Debit,58848494.98,Active
e0672c41-d11d-4ffa-b3df-e4a94b8888ce,680,Debit,58848494.98,Active
080935e0-8142-43fd-a0c5-ee6bd2275b66,681,Debit,34692515.42,Active
f2f7edb0-96a3-41f5-a402-2e2cc350a3fa,682,Debit,63526222.17,Active
a114dea3-88e4-4d8d-9251-038acd65c77f,682,Debit,63526222.17,Active
7170719e-bfdf-4ebe-8c7d-26cead849b9a,683,Credit,313983235.95,Active
fa0eda5e-ac5b-48da-b90d-1d034d93813f,683,Debit,125513354.37,Active
0a78bd30-c830-4c0a-abc8-01e771e95364,684,Credit,93443151.05,Active
8cbce870-ee00-4a30-8197-c82b651ed854,684,Debit,23815549.45,Active
da7680f2-4828-4c19-9464-1cec034abc5a,685,Debit,36009754.87,Active
d1dbe8e7-8bfb-4565-b7d2-c6072a7c06c0,685,Debit,36009754.87,Active
f1f9aae6-6dfc-4ac3-be06-3e0c480b86d8,686,Debit,91236638.54,Active
b60e0122-58b4-45a0-b82c-e0032e37ce82,686,Credit,322031942.1,Active
473e3fef-be4a-41e5-abc0-95319763e230,687,Debit,48686914.54,Active
235f67f2-8e32-4a08-9529-3de937fb8c25,687,Debit,48686914.54,Blocked
76597b96-ce37-4a6d-9d19-da335992e231,688,Debit,16204829.86,Active
5795ed05-a288-426e-bfe2-d41c77b30979,689,Debit,105360417.57,Active
66c06a85-5a11-4fd2-a76f-33d03add712a,690,Credit,49081710.43,Active
36ed90d5-4b60-49c6-b31e-776771a15a4a,691,Debit,36689471.93,Active
671d5051-f198-41f4-bf97-f8cf9b697158,691,Debit,36689471.93,Active
1355e899-376c-45ba-9485-63f21de737f6,692,Debit,143466981.72,Active
9aedd0cc-f18e-477c-b551-6364bcbd4d59,693,Credit,337359635.98,Active
60988094-0c2d-4ee1-864d-4b84cf628e20,693,Debit,92649599.36,Active
71cf971a-3904-49c7-98f9-1aaf2a3b654d,694,Debit,16501728.57,Compromised
17c28c08-6787-4ec7-8a4c-89cab8642e9e,695,Debit,36571409.43,Active
31e74570-91b3-4151-95cc-9cb90948f487,696,Credit,84816637.95,Active
81ac995e-0d26-42c6-8c6b-72c5dd10b51e,697,Credit,37029083.55,Active
83120f26-0cbb-455a-8af9-4612c9b0a030,698,Debit,383869822.98,Active
5c7bf47e-1206-4f25-9b1c-61767c4d6c22,699,Debit,43138999.22,Active
780c752e-e1fb-47c7-a856-f175074afad0,700,Debit,31460706.22,Active
4d612956-e875-4727-83c2-72b3e582ebd2,701,Debit,541493203.58,Active
26682f40-c721-4a2e-b25b-7c464cddfef5,701,Debit,541493203.58,Active
9c478aef-ca1e-4a02-b669-d181db3dcb11,702,Debit,58256539.42,Active
b0dcbf4c-16e8-4555-b5b0-bfe09201cee2,703,Credit,128999010.5,Active
9cb10e0f-a527-48c4-967a-430f57f999a1,704,Debit,28572886.26,Active
414bae5a-f75e-4b9b-b4b8-1c10afd8de80,704,Debit,28572886.26,Active
ffc9c289-c74c-4f33-90ef-83f4802cbc45,705,Debit,40295298.32,Active
933ce673-95f6-47f1-98bd-7ab271ee1fb8,705,Debit,40295298.32,Active
4717d8b2-7dff-4c2b-8986-072e97b14209,706,Debit,40440020.9,Active
2eb5e48c-e6aa-418d-9cf4-476e36b128a2,707,Credit,124579962.91,Active
68f8312c-2676-4a5a-89d5-6f2c55559bc2,708,Debit,52162277.44,Active
9ea99e6e-b65d-4897-9320-390dc8358757,709,Credit,63087598.07,Active
1c7c8c90-0105-4896-8411-b104759de03e,709,Debit,13888774.53,Active
18ce5e24-a501-40f5-a937-01fe4acfa3ee,710,Debit,121397056.27,Active
88813599-fd14-4903-a4b5-475a8ffb5045,711,Debit,183285563.15,Active
0e37ced9-7988-4cc6-959f-ec4a3a4e22b0,712,Debit,17360094.78,Active
8c13c0b1-5547-4877-ba3d-4279e12c2972,713,Credit,234185164.87,Active
640ab64c-a3ca-48f5-aa29-faaac6048c58,713,Credit,229530895.67,Active
944fbd88-ab9c-4ef2-a17f-5a960f548764,714,Debit,64453292.58,Active
171555c7-65f4-4ae4-ac38-bdd893b410c7,714,Debit,64453292.58,Active
51804be5-777d-427a-918d-977959c26231,715,Credit,294682485.39,Active
365f35a3-db83-4777-947a-850b9a3440dc,715,Debit,71197593.88,Active
76f21433-e4a2-400b-9176-57c98aec855b,716,Debit,22741181.87,Active
0ec37369-c26b-452c-9379-c76275c20d31,717,Credit,115459984.61,Active
a68a2a6b-7bda-4593-af14-a2c36925cecf,718,Debit,40406184.07,Active
dfd9c26d-6541-40f4-861d-3a882b3c2e3c,719,Debit,27820821.84,Active
f89049af-8f24-4b5a-a023-f61a732b48d4,719,Debit,27820821.84,Active
ca108bc0-a40f-4376-b1a1-f88d4225d78a,720,Debit,24412455.87,Active
9ac361a5-2e74-4959-a6eb-ea3789c38dd1,720,Credit,67465645.86,Active
7fdb97ee-078f-4899-8c51-12c1b772d84e,721,Debit,16048466.81,Active
3a67d2fa-3f26-4e70-8e0c-e200e1e525d7,722,Debit,41495115.86,Active
4f0d480a-0649-4d24-836a-301aed7ae336,723,Debit,36770220.62,Active
6766905f-3c54-4419-8381-8f7388a72b3b,723,Debit,36770220.62,Active
9bc4841a-a950-4b6d-a5a1-aa7e3eb49676,724,Debit,289639311.62,Active
c729f8ac-5811-42b5-a36d-e6919c8af60e,724,Debit,289639311.62,Active
6648957d-9e31-4ed5-81c3-a4bc6b20b4aa,725,Credit,147042914.36,Active
e4569f36-1359-4402-a289-82d596196576,726,Credit,60980079.47,Active
2ca58498-2325-4357-a44d-9d78b0c7c139,726,Credit,44019865.43,Active
232ecc60-57f5-4044-b63b-009d3a81bf9d,727,Debit,65935222.32,Active
16aa9a09-c548-4013-965e-cbd1bb6c5dbd,728,Debit,33100735.76,Active
476d882f-ca42-4a9a-8cdf-982552632cb8,729,Credit,77893004.26,Active
50984c57-e274-49e0-80ee-87f103d18acd,730,Debit,29926021.89,Active
fec9416d-2aa0-4346-93bc-bf79a43ff4bf,731,Credit,135870531.76,Active
4f99954e-1f18-4d27-9cb0-666ed7e7a1cb,731,Debit,28191444.42,Active
cedbe065-c439-4864-8703-f54797e67bb7,732,Debit,180581172.34,Active
5dc0b9db-1158-4f38-9a47-0ceadad934db,733,Debit,62625764.9,Active
17b98375-0c6d-4863-9f8c-653af0e94fd6,734,Debit,41245261.41,Active
a144c444-1b8b-42e7-9b54-655a96c664a1,734,Debit,41245261.41,Active
ccb56378-859d-4762-9581-825deef9af5d,735,Debit,24241793.42,Active
981abef9-291b-4060-8a4e-0bddbc271cbe,736,Debit,20762139.72,Active
21096406-e520-408f-9685-3d2802cae4ee,736,Credit,77479073.24,Active
d9647bc9-1c22-4022-b3bc-42fd9d552629,737,Debit,57273124.94,Active
117a8bc0-88cc-4035-ae70-feba5bb62369,738,Debit,55858192.22,Active
6d7e2df1-baa6-44e5-85ad-342d590fbd73,738,Debit,55858192.22,Active
9c6f602c-0df9-408b-9743-bdbc3a079762,739,Debit,54194945.11,Active
6e7e2d94-df7e-4630-8e81-44c222aad74b,740,Debit,70535993.98,Active
d372806e-191f-41f5-96d7-ade3665a775c,741,Debit,345038822.3,Active
df5afbc7-5401-4024-bae8-4f717e25a0bc,741,Credit,1515478557.04,Active
4b56a129-22b5-4230-bf4f-ddea2101d5b0,742,Debit,73959833.33,Active
9c8a627a-f587-4561-8e4a-636cbc322ace,743,Credit,50105728.64,Active
8a5bb026-019f-4182-90b9-d6cf398d4be6,743,Debit,22630727.76,Compromised
e3e1214c-7d66-4d85-9ddb-04cd0e81ef2f,744,Debit,23734952.42,Active
24b92222-438e-4b5f-938d-4e6d19ed78ba,744,Debit,23734952.42,Active
5ba4c772-c847-4d92-a4d7-70aee0325232,745,Credit,153836466.97,Active
3dc7a2c6-a63f-42e9-8771-4ff5e1e2e09b,745,Credit,128878937.45,Active
d134ae7a-e7b3-4450-b4f1-94e0ca5d44d2,746,Credit,48427866.91,Active
3f0272cf-b30b-4df3-bb2e-bbbc28b04f04,746,Debit,10908516.28,Active
97149e11-7d50-4db2-a241-13f503a873bd,747,Credit,38528967.72,Active
e76d8a88-2c25-4d05-ae23-9eef6c602878,748,Debit,13427111.25,Compromised
4f04c9c3-d7a3-4e1b-82a6-a2a752d11971,749,Debit,258784556.71,Active
b46dd7a1-c369-4843-ad2e-de9ce7554552,750,Debit,29614460.38,Active
e2f962bd-650b-456f-aba7-8c26f8f3785d,751,Credit,524696595.78,Active
fa51447b-2a6d-4700-a931-82079aefa6dc,751,Debit,146736248.67,Active
b257b06e-e503-4c1d-a2f8-0987c9b94b40,752,Debit,32985426.73,Active
db0a733e-93f4-4429-907c-2ecf677eaab9,752,Credit,155761837.15,Active
46ed69b8-545c-4557-831e-289bfcd1c165,753,Debit,36789351.42,Active
531e6ae2-252c-4e4d-82df-d74a13bd7c7a,754,Credit,56889047.12,Active
ac795f97-a158-4332-84e1-6f444dd4e054,755,Credit,169186839.02,Blocked
f9390bea-6271-464f-a118-6aab0604be2e,755,Debit,38978169.66,Active
